CustomerID,Recency,Frequency,Monetary,Cluster,CustomerSegment
14079,125,1,339.1,0,At-Risk Customers
14080,33,1,25.2,0,At-Risk Customers
14081,302,2,629.9,0,At-Risk Customers
14082,365,1,133.7,0,At-Risk Customers
14083,4,9,701.66,1,High-Value Customers
14085,2,18,3455.19,1,High-Value Customers
14087,3,1,131.7,2,Regular Customers
14088,10,13,44785.87,1,High-Value Customers
14089,57,1,154.25,0,At-Risk Customers
14090,325,1,76.32000000000001,0,At-Risk Customers
14092,8,14,3035.84,1,High-Value Customers
14093,12,1,248.26,2,Regular Customers
14096,4,17,38307.17,1,High-Value Customers
14098,37,1,143.15,0,At-Risk Customers
14099,16,11,2558.13,1,High-Value Customers
14100,138,1,150.8,0,At-Risk Customers
14101,74,6,5976.79,1,High-Value Customers
14102,5,5,955.63,2,Regular Customers
14104,155,2,197.64999999999998,0,At-Risk Customers
14105,239,1,589.48,0,At-Risk Customers
14107,52,7,1932.53,2,Regular Customers
14108,31,2,562.33,2,Regular Customers
14109,73,1,124.2,0,At-Risk Customers
14110,4,12,4353.55,1,High-Value Customers
14111,14,4,692.85,2,Regular Customers
14112,23,7,1270.06,2,Regular Customers
14113,4,4,1746.94,1,High-Value Customers
14114,274,2,242.23,0,At-Risk Customers
14116,20,5,1130.2,2,Regular Customers
14117,144,1,30.0,0,At-Risk Customers
14121,4,4,1697.07,1,High-Value Customers
14124,84,1,419.58000000000004,0,At-Risk Customers
14125,11,3,1429.0,2,Regular Customers
14126,8,3,624.33,2,Regular Customers
14127,123,3,326.93,0,At-Risk Customers
14128,61,2,372.3,0,At-Risk Customers
14129,2,5,807.0600000000001,1,High-Value Customers
14130,319,1,321.38,0,At-Risk Customers
14132,2,11,2543.37,1,High-Value Customers
14133,130,3,496.94,0,At-Risk Customers
14135,2,15,3572.57,1,High-Value Customers
14138,2,2,645.1,2,Regular Customers
14139,46,1,303.02,0,At-Risk Customers
14140,4,2,496.96999999999997,2,Regular Customers
14141,3,4,758.0300000000001,2,Regular Customers
14142,373,1,247.07,0,At-Risk Customers
14143,134,1,51.8,0,At-Risk Customers
14145,47,4,2554.2,2,Regular Customers
14146,9,5,2413.64,1,High-Value Customers
14147,78,2,483.4,0,At-Risk Customers
14148,234,1,142.35,0,At-Risk Customers
14149,221,1,206.11,0,At-Risk Customers
14150,36,2,629.72,2,Regular Customers
14152,75,2,400.19,0,At-Risk Customers
14154,239,2,788.12,0,At-Risk Customers
14155,266,1,47.35,0,At-Risk Customers
14156,10,55,91728.93000000001,1,High-Value Customers
14157,20,2,306.15000000000003,2,Regular Customers
14158,40,1,268.2,0,At-Risk Customers
14159,20,11,2609.15,1,High-Value Customers
14161,216,3,897.61,0,At-Risk Customers
14162,174,2,286.06,0,At-Risk Customers
14163,87,4,1940.8600000000001,2,Regular Customers
14164,71,2,1110.97,2,Regular Customers
14165,276,1,91.45,0,At-Risk Customers
14167,39,4,340.64,2,Regular Customers
14171,98,1,277.97,0,At-Risk Customers
14173,11,4,415.84,2,Regular Customers
14174,33,1,99.5,0,At-Risk Customers
14175,60,3,1911.8,2,Regular Customers
14176,297,4,356.90000000000003,0,At-Risk Customers
14177,86,4,526.36,2,Regular Customers
14178,9,7,1168.21,1,High-Value Customers
14179,41,2,382.06,2,Regular Customers
14180,11,25,4108.42,1,High-Value Customers
14184,67,1,295.49,0,At-Risk Customers
14185,331,1,197.65,0,At-Risk Customers
14188,31,6,1240.76,2,Regular Customers
14189,2,15,3416.75,1,High-Value Customers
14191,2,13,2576.65,1,High-Value Customers
14193,68,2,513.19,2,Regular Customers
14194,5,21,7774.15,1,High-Value Customers
14195,202,2,920.1999999999999,0,At-Risk Customers
14196,107,1,335.52,0,At-Risk Customers
14198,18,4,589.95,2,Regular Customers
14199,218,1,185.39999999999998,0,At-Risk Customers
14201,60,7,695.48,2,Regular Customers
14204,2,1,120.62,2,Regular Customers
14205,17,2,197.1,2,Regular Customers
14206,239,1,158.78,0,At-Risk Customers
14208,95,1,127.72,0,At-Risk Customers
14209,11,6,1647.09,1,High-Value Customers
14210,106,6,1405.45,2,Regular Customers
14211,53,9,1691.96,1,High-Value Customers
14212,90,1,680.6800000000001,0,At-Risk Customers
14214,31,5,727.04,2,Regular Customers
14215,12,6,938.88,2,Regular Customers
14216,3,4,1641.3400000000001,1,High-Value Customers
14217,2,17,1740.18,1,High-Value Customers
14218,43,1,106.62,0,At-Risk Customers
14219,4,1,85.26,2,Regular Customers
14220,247,2,547.05,0,At-Risk Customers
14221,42,9,2205.68,1,High-Value Customers
14222,177,1,395.05,0,At-Risk Customers
14223,92,3,695.99,2,Regular Customers
14224,110,4,861.37,2,Regular Customers
14226,29,5,1775.25,2,Regular Customers
14227,26,10,1878.17,1,High-Value Customers
14229,52,3,1359.7,2,Regular Customers
14231,184,3,577.36,0,At-Risk Customers
14232,43,5,1487.02,2,Regular Customers
14233,49,4,1282.1200000000001,2,Regular Customers
14234,22,4,481.08,2,Regular Customers
14235,75,5,2419.0,2,Regular Customers
14236,81,2,418.14,0,At-Risk Customers
14237,373,1,143.3,0,At-Risk Customers
14238,326,1,146.85,0,At-Risk Customers
14239,43,11,1647.4,1,High-Value Customers
14240,30,2,739.98,2,Regular Customers
14241,184,1,157.3,0,At-Risk Customers
14242,235,2,280.55,0,At-Risk Customers
14243,9,10,2186.85,1,High-Value Customers
14245,220,2,908.66,0,At-Risk Customers
14246,111,3,1102.21,2,Regular Customers
14247,278,1,111.22,0,At-Risk Customers
14248,318,1,287.58,0,At-Risk Customers
14250,7,3,1009.5600000000001,2,Regular Customers
14251,2,5,1924.56,1,High-Value Customers
14256,260,2,707.9,0,At-Risk Customers
14257,64,5,2251.92,2,Regular Customers
14258,9,9,10680.02,1,High-Value Customers
14259,142,1,120.0,0,At-Risk Customers
14261,51,2,587.6700000000001,2,Regular Customers
14262,8,8,1547.31,1,High-Value Customers
14264,155,2,254.47,0,At-Risk Customers
14265,109,2,392.38,0,At-Risk Customers
14267,163,3,1179.1399999999999,2,Regular Customers
14270,332,1,313.05,0,At-Risk Customers
14271,226,1,87.24000000000001,0,At-Risk Customers
14272,74,2,393.5,0,At-Risk Customers
14273,51,4,301.37,2,Regular Customers
14276,99,3,635.29,2,Regular Customers
14277,15,3,2707.61,2,Regular Customers
14280,197,1,114.24,0,At-Risk Customers
14282,3,15,1921.25,1,High-Value Customers
14284,31,2,465.55,2,Regular Customers
14285,21,4,1778.13,2,Regular Customers
14286,24,3,1961.93,2,Regular Customers
14287,8,3,176.63,2,Regular Customers
14288,213,1,318.6,0,At-Risk Customers
14289,9,6,625.24,2,Regular Customers
14290,11,5,1656.48,2,Regular Customers
14291,2,11,2298.38,1,High-Value Customers
14292,8,9,3419.89,1,High-Value Customers
14293,3,4,640.57,2,Regular Customers
14295,40,1,90.60000000000001,0,At-Risk Customers
14297,18,4,1005.61,2,Regular Customers
14298,8,44,30026.43,1,High-Value Customers
14299,8,9,3322.0,1,High-Value Customers
14300,19,1,26.7,0,At-Risk Customers
14301,117,1,563.8199999999999,0,At-Risk Customers
14304,223,1,258.5,0,At-Risk Customers
14305,71,3,1144.5,2,Regular Customers
14306,51,2,1670.74,2,Regular Customers
14307,89,6,1932.04,2,Regular Customers
14309,8,9,1588.1100000000001,1,High-Value Customers
14311,243,1,224.21,0,At-Risk Customers
14312,47,6,1256.01,2,Regular Customers
14314,107,1,110.64,0,At-Risk Customers
14315,45,6,1534.58,2,Regular Customers
14317,65,1,440.28,0,At-Risk Customers
14320,207,2,292.51,0,At-Risk Customers
14321,11,5,1121.39,2,Regular Customers
14323,115,2,466.88,0,At-Risk Customers
14326,242,1,151.85,0,At-Risk Customers
14327,163,1,280.85,0,At-Risk Customers
14329,17,7,2641.42,1,High-Value Customers
14331,124,2,335.88,0,At-Risk Customers
14332,23,3,760.8,2,Regular Customers
14333,68,1,327.35,0,At-Risk Customers
14334,17,8,1458.39,1,High-Value Customers
14335,16,2,322.31,2,Regular Customers
14336,17,4,1165.27,2,Regular Customers
14338,161,2,398.72,0,At-Risk Customers
14339,243,1,277.21999999999997,0,At-Risk Customers
14340,219,1,114.9,0,At-Risk Customers
14341,45,8,1252.0,2,Regular Customers
14342,21,4,622.66,2,Regular Customers
14344,127,8,803.34,2,Regular Customers
14345,39,1,108.97999999999999,0,At-Risk Customers
14346,121,2,665.6,0,At-Risk Customers
14348,260,1,319.57,0,At-Risk Customers
14349,10,1,101.99000000000001,0,At-Risk Customers
14350,274,1,190.29,0,At-Risk Customers
14351,165,1,51.0,0,At-Risk Customers
14352,157,4,763.61,2,Regular Customers
14353,215,1,75.6,0,At-Risk Customers
14354,6,2,163.62,2,Regular Customers
14355,366,1,126.7,0,At-Risk Customers
14356,80,2,496.25,0,At-Risk Customers
14357,43,1,173.07,0,At-Risk Customers
14359,19,3,689.78,2,Regular Customers
14360,32,4,1230.47,2,Regular Customers
14362,22,1,97.62,0,At-Risk Customers
14364,109,8,2341.85,2,Regular Customers
14367,8,16,5236.7,1,High-Value Customers
14368,320,1,121.0,0,At-Risk Customers
14371,295,1,100.5,0,At-Risk Customers
14373,358,1,76.55,0,At-Risk Customers
14375,185,1,193.49,0,At-Risk Customers
14377,191,2,557.05,0,At-Risk Customers
14379,44,2,251.42000000000002,0,At-Risk Customers
14381,52,1,128.4,0,At-Risk Customers
14382,26,1,388.82,2,Regular Customers
14383,38,3,1092.42,2,Regular Customers
14385,9,3,176.11,2,Regular Customers
14386,297,1,124.7,0,At-Risk Customers
14387,33,3,1103.5,2,Regular Customers
14388,10,8,1929.94,1,High-Value Customers
14389,65,2,477.46000000000004,2,Regular Customers
14390,10,9,3504.55,1,High-Value Customers
14393,218,1,67.95,0,At-Risk Customers
14395,2,9,2569.8,1,High-Value Customers
14396,65,2,306.68,0,At-Risk Customers
14397,3,19,2522.96,1,High-Value Customers
14400,149,1,432.15,0,At-Risk Customers
14401,4,13,3144.92,1,High-Value Customers
14403,130,4,1372.06,2,Regular Customers
14404,34,6,987.14,2,Regular Customers
14406,119,1,135.95,0,At-Risk Customers
14407,107,6,1810.24,2,Regular Customers
14408,11,7,2066.33,1,High-Value Customers
14409,71,6,1530.75,2,Regular Customers
14410,92,9,749.8,2,Regular Customers
14411,311,1,637.0,0,At-Risk Customers
14412,43,2,626.11,2,Regular Customers
14413,362,1,98.0,0,At-Risk Customers
14414,92,7,1241.98,2,Regular Customers
14415,1,13,3706.21,1,High-Value Customers
14416,22,2,451.32000000000005,2,Regular Customers
14418,4,3,1486.17,2,Regular Customers
14419,11,6,670.65,2,Regular Customers
14420,99,1,219.6,0,At-Risk Customers
14421,57,2,656.12,2,Regular Customers
14422,1,6,2776.98,1,High-Value Customers
14423,218,1,265.2,0,At-Risk Customers
14424,18,1,322.08,2,Regular Customers
14426,24,10,2830.07,1,High-Value Customers
14427,50,2,333.4,0,At-Risk Customers
14428,7,5,1046.9,2,Regular Customers
14431,303,1,343.76,0,At-Risk Customers
14432,10,6,1501.25,1,High-Value Customers
14434,22,6,1372.8,2,Regular Customers
14436,99,1,76.7,0,At-Risk Customers
14437,366,1,42.599999999999994,0,At-Risk Customers
14438,306,1,45.4,0,At-Risk Customers
14439,320,1,1714.1399999999999,0,At-Risk Customers
14440,8,5,1857.44,1,High-Value Customers
14441,1,4,1630.19,1,High-Value Customers
14442,205,2,1343.07,0,At-Risk Customers
14443,54,4,830.5600000000001,2,Regular Customers
14446,1,4,648.29,2,Regular Customers
14447,19,5,625.19,2,Regular Customers
14448,9,2,354.05000000000007,2,Regular Customers
14449,19,4,648.98,2,Regular Customers
14450,181,3,479.05,0,At-Risk Customers
14451,60,2,338.09,0,At-Risk Customers
14452,11,2,201.25,2,Regular Customers
14453,190,1,94.53,0,At-Risk Customers
14456,5,9,1568.59,1,High-Value Customers
14457,311,1,113.64,0,At-Risk Customers
14459,155,1,1352.72,0,At-Risk Customers
14460,110,3,396.9,0,At-Risk Customers
14461,148,3,1376.31,2,Regular Customers
14462,66,11,1705.18,1,High-Value Customers
14463,98,3,529.62,2,Regular Customers
14465,247,3,669.97,0,At-Risk Customers
14466,29,7,1880.45,1,High-Value Customers
14467,18,4,467.11,2,Regular Customers
14470,12,2,365.26,2,Regular Customers
14472,104,8,1498.91,2,Regular Customers
14473,74,2,234.34000000000003,0,At-Risk Customers
14474,46,1,335.26,0,At-Risk Customers
14475,72,3,774.05,2,Regular Customers
14476,257,1,187.1,0,At-Risk Customers
14477,20,4,826.8,2,Regular Customers
14479,254,2,251.75,0,At-Risk Customers
14480,11,1,223.85,2,Regular Customers
14481,165,2,525.21,0,At-Risk Customers
14482,18,6,1543.72,2,Regular Customers
14483,282,1,120.75,0,At-Risk Customers
14484,50,1,218.76,0,At-Risk Customers
14485,39,1,103.96,0,At-Risk Customers
14487,27,6,888.5899999999999,2,Regular Customers
14488,68,1,754.56,0,At-Risk Customers
14489,207,1,161.63,0,At-Risk Customers
14491,175,2,288.23,0,At-Risk Customers
14493,7,5,1666.58,1,High-Value Customers
14494,26,1,122.16,0,At-Risk Customers
14495,51,2,61.4,0,At-Risk Customers
14496,312,2,493.06,0,At-Risk Customers
14497,309,1,336.91,0,At-Risk Customers
14498,43,5,1477.31,2,Regular Customers
14499,26,3,500.86,2,Regular Customers
14500,88,3,356.85,0,At-Risk Customers
14501,184,2,194.17000000000002,0,At-Risk Customers
14502,20,11,1583.09,1,High-Value Customers
14503,3,6,2298.41,1,High-Value Customers
14504,47,4,537.28,2,Regular Customers
14505,17,8,3938.77,1,High-Value Customers
14506,17,5,1216.53,2,Regular Customers
14507,24,6,1123.7,2,Regular Customers
14508,22,2,226.57,2,Regular Customers
14511,11,5,901.49,2,Regular Customers
14512,188,2,229.38,0,At-Risk Customers
14513,101,3,453.94,2,Regular Customers
14514,61,3,884.65,2,Regular Customers
14515,18,6,1775.58,1,High-Value Customers
14517,33,2,285.90000000000003,2,Regular Customers
14518,64,1,136.57999999999998,0,At-Risk Customers
14520,2,2,270.6,2,Regular Customers
14522,24,4,776.24,2,Regular Customers
14523,108,1,205.69,0,At-Risk Customers
14524,32,9,1513.5,1,High-Value Customers
14525,20,9,3612.38,1,High-Value Customers
14527,3,55,7089.31,1,High-Value Customers
14528,37,1,345.62,0,At-Risk Customers
14529,60,3,367.88,2,Regular Customers
14530,26,6,2506.46,1,High-Value Customers
14532,236,4,490.95,0,At-Risk Customers
14533,25,7,1790.6,1,High-Value Customers
14534,3,18,3448.6,1,High-Value Customers
14535,60,3,1818.63,2,Regular Customers
14536,260,1,142.65,0,At-Risk Customers
14537,58,1,193.8,0,At-Risk Customers
14538,65,2,335.51,0,At-Risk Customers
14539,16,2,437.4,2,Regular Customers
14540,10,3,893.17,2,Regular Customers
14541,59,8,1231.85,2,Regular Customers
14542,186,1,103.25,0,At-Risk Customers
14543,29,16,3552.73,1,High-Value Customers
14544,24,2,1310.8,2,Regular Customers
14546,5,5,1681.23,1,High-Value Customers
14547,4,8,2863.89,1,High-Value Customers
14548,151,2,652.8,0,At-Risk Customers
14549,311,1,193.99,0,At-Risk Customers
14550,11,2,669.4,2,Regular Customers
14551,18,2,186.23,2,Regular Customers
14552,152,1,106.66,0,At-Risk Customers
14553,19,5,716.74,2,Regular Customers
14554,10,4,1686.7,2,Regular Customers
14555,57,2,275.44,0,At-Risk Customers
14557,85,1,688.54,0,At-Risk Customers
14560,7,22,1953.06,1,High-Value Customers
14561,76,3,729.52,2,Regular Customers
14562,4,18,3942.44,1,High-Value Customers
14565,96,4,1949.73,2,Regular Customers
14566,111,1,358.0,0,At-Risk Customers
14567,57,2,962.76,2,Regular Customers
14569,1,1,224.89,2,Regular Customers
14570,281,2,181.18,0,At-Risk Customers
14572,3,7,2217.19,1,High-Value Customers
14573,180,9,1314.24,2,Regular Customers
14576,372,1,35.400000000000006,0,At-Risk Customers
14577,13,4,445.66,2,Regular Customers
14578,3,1,124.53,2,Regular Customers
14581,17,1,136.5,0,At-Risk Customers
14582,41,1,100.36,0,At-Risk Customers
14583,6,5,686.18,2,Regular Customers
14584,169,4,801.25,2,Regular Customers
14585,50,1,121.21000000000001,0,At-Risk Customers
14586,277,1,128.52,0,At-Risk Customers
14587,19,9,1066.25,1,High-Value Customers
14589,372,1,23.85,0,At-Risk Customers
14591,15,4,874.4,2,Regular Customers
14592,35,3,394.90999999999997,2,Regular Customers
14593,22,3,443.61,2,Regular Customers
14594,7,2,242.48,2,Regular Customers
14595,20,6,1056.73,2,Regular Customers
14597,11,2,770.64,2,Regular Customers
14598,44,1,152.63,0,At-Risk Customers
14600,306,1,269.13,0,At-Risk Customers
14601,11,1,213.96,2,Regular Customers
14603,275,1,660.0,0,At-Risk Customers
14606,1,93,9978.05,1,High-Value Customers
14607,16,14,11709.2,1,High-Value Customers
14608,4,4,1493.55,2,Regular Customers
14609,72,4,601.56,2,Regular Customers
14616,243,3,406.08000000000004,0,At-Risk Customers
14618,9,3,517.74,2,Regular Customers
14619,246,1,280.94,0,At-Risk Customers
14620,206,2,317.33,0,At-Risk Customers
14621,1,5,1190.34,1,High-Value Customers
14622,185,1,229.58,0,At-Risk Customers
14623,32,5,609.17,2,Regular Customers
14624,57,2,202.45,0,At-Risk Customers
14625,196,2,639.98,0,At-Risk Customers
14626,24,4,1866.63,2,Regular Customers
14628,91,2,557.8100000000001,0,At-Risk Customers
14629,4,2,545.85,2,Regular Customers
14631,51,3,791.52,2,Regular Customers
14632,263,1,94.24,0,At-Risk Customers
14633,266,1,206.65,0,At-Risk Customers
14636,36,2,336.63,2,Regular Customers
14638,51,1,392.39,0,At-Risk Customers
14639,52,6,1718.88,2,Regular Customers
14640,24,6,1615.24,2,Regular Customers
14641,22,1,100.25999999999999,0,At-Risk Customers
14642,59,1,96.12,0,At-Risk Customers
14643,170,2,593.01,0,At-Risk Customers
14644,68,2,638.58,2,Regular Customers
14645,157,2,488.31,0,At-Risk Customers
14646,2,73,202359.83,1,High-Value Customers
14647,201,1,204.94,0,At-Risk Customers
14649,5,4,1035.68,2,Regular Customers
14651,67,2,500.57,2,Regular Customers
14652,77,1,80.64,0,At-Risk Customers
14653,1,7,1398.92,1,High-Value Customers
14655,8,4,1509.43,2,Regular Customers
14656,169,2,224.15,0,At-Risk Customers
14657,18,4,553.66,2,Regular Customers
14658,5,2,216.31,2,Regular Customers
14659,9,9,1725.44,1,High-Value Customers
14660,87,2,257.84000000000003,0,At-Risk Customers
14661,27,1,107.95,0,At-Risk Customers
14662,29,4,502.69,2,Regular Customers
14664,20,2,367.95,2,Regular Customers
14665,61,5,1180.97,2,Regular Customers
14666,24,1,172.29999999999998,0,At-Risk Customers
14667,11,25,7638.42,1,High-Value Customers
14669,242,3,886.88,0,At-Risk Customers
14670,280,2,253.72,0,At-Risk Customers
14672,235,2,629.4,0,At-Risk Customers
14673,3,5,1482.0,1,High-Value Customers
14675,16,1,513.31,2,Regular Customers
14676,31,6,2301.28,1,High-Value Customers
14680,25,16,17377.36,1,High-Value Customers
14681,71,3,498.95,2,Regular Customers
14682,188,2,52.0,0,At-Risk Customers
14684,26,5,737.74,2,Regular Customers
14687,107,1,628.38,0,At-Risk Customers
14688,8,21,4463.22,1,High-Value Customers
14689,209,1,90.15,0,At-Risk Customers
14690,44,2,294.82,0,At-Risk Customers
14691,31,5,1584.98,2,Regular Customers
14692,137,4,452.4,2,Regular Customers
14693,265,1,172.9,0,At-Risk Customers
14696,4,7,1712.57,1,High-Value Customers
14697,218,2,149.57999999999998,0,At-Risk Customers
14698,2,5,898.66,1,High-Value Customers
14699,214,1,102.53,0,At-Risk Customers
14700,32,3,1186.66,2,Regular Customers
14701,11,9,2030.77,1,High-Value Customers
14702,1,17,2555.12,1,High-Value Customers
14703,15,1,178.39,0,At-Risk Customers
14704,11,9,1025.58,1,High-Value Customers
14705,199,1,179.0,0,At-Risk Customers
14708,3,3,1039.19,2,Regular Customers
14709,15,13,1462.03,1,High-Value Customers
14710,14,4,487.54,2,Regular Customers
14711,10,11,2425.94,1,High-Value Customers
14712,29,3,519.87,2,Regular Customers
14713,9,11,1979.69,1,High-Value Customers
14714,24,1,160.19,0,At-Risk Customers
14715,25,4,809.18,2,Regular Customers
14716,43,2,261.91,0,At-Risk Customers
14719,2,5,967.09,1,High-Value Customers
14720,6,3,548.71,2,Regular Customers
14722,147,1,153.12,0,At-Risk Customers
14723,10,6,872.08,2,Regular Customers
14725,25,1,444.58,2,Regular Customers
14727,274,1,166.88,0,At-Risk Customers
14729,374,1,216.7,0,At-Risk Customers
14730,1,8,1365.78,1,High-Value Customers
14731,47,3,313.8,2,Regular Customers
14732,8,8,2369.93,1,High-Value Customers
14733,16,12,8539.29,1,High-Value Customers
14735,4,32,4564.19,1,High-Value Customers
14737,4,3,1054.55,2,Regular Customers
14738,43,7,1117.3300000000002,2,Regular Customers
14739,4,7,2754.54,1,High-Value Customers
14740,197,3,674.11,0,At-Risk Customers
14741,12,6,1191.54,2,Regular Customers
14744,16,7,842.48,2,Regular Customers
14745,113,5,884.96,2,Regular Customers
14747,249,1,191.55,0,At-Risk Customers
14748,29,5,811.35,2,Regular Customers
14752,44,1,389.64,0,At-Risk Customers
14753,87,1,346.7,0,At-Risk Customers
14754,45,2,472.47,2,Regular Customers
14755,10,11,4013.71,1,High-Value Customers
14756,15,1,518.34,2,Regular Customers
14757,75,1,345.74,0,At-Risk Customers
14758,145,4,1226.26,2,Regular Customers
14759,5,3,1059.84,2,Regular Customers
14760,297,1,71.5,0,At-Risk Customers
14761,59,2,246.0,0,At-Risk Customers
14762,264,1,182.48,0,At-Risk Customers
14764,47,1,248.3,0,At-Risk Customers
14765,29,3,232.7,2,Regular Customers
14766,8,6,1794.02,1,High-Value Customers
14768,17,2,192.60000000000002,2,Regular Customers
14769,3,8,5800.28,1,High-Value Customers
14770,232,2,587.04,0,At-Risk Customers
14772,112,1,106.86,0,At-Risk Customers
14775,58,3,550.1999999999999,2,Regular Customers
14776,51,11,1854.12,1,High-Value Customers
14778,127,2,524.16,0,At-Risk Customers
14779,281,3,362.4,0,At-Risk Customers
14780,55,2,322.88,0,At-Risk Customers
14782,320,1,200.10000000000002,0,At-Risk Customers
14784,26,2,268.03000000000003,2,Regular Customers
14785,10,2,77.4,2,Regular Customers
14788,7,2,668.9399999999999,2,Regular Customers
14789,29,1,166.44,0,At-Risk Customers
14790,17,4,532.76,2,Regular Customers
14792,64,1,6.2,0,At-Risk Customers
14793,21,1,139.59,0,At-Risk Customers
14794,3,7,959.86,1,High-Value Customers
14795,166,1,59.900000000000006,0,At-Risk Customers
14796,1,17,5750.55,1,High-Value Customers
14798,53,3,163.54000000000002,0,At-Risk Customers
14799,51,1,127.15,0,At-Risk Customers
14800,48,12,2805.88,1,High-Value Customers
14801,61,1,96.84,0,At-Risk Customers
14803,162,3,512.13,0,At-Risk Customers
14804,9,1,343.07,2,Regular Customers
14805,15,4,421.1,2,Regular Customers
14806,75,1,109.39,0,At-Risk Customers
14808,40,8,2169.32,1,High-Value Customers
14810,41,11,1418.7,1,High-Value Customers
14813,370,2,113.73,0,At-Risk Customers
14815,37,2,446.40999999999997,2,Regular Customers
14816,197,1,146.85,0,At-Risk Customers
14817,200,2,746.04,0,At-Risk Customers
14818,74,3,523.2,2,Regular Customers
14819,64,2,196.17,0,At-Risk Customers
14820,21,4,430.29,2,Regular Customers
14821,367,1,48.800000000000004,0,At-Risk Customers
14823,180,3,243.28,0,At-Risk Customers
14824,10,4,904.11,2,Regular Customers
14825,4,12,1544.91,1,High-Value Customers
14828,197,3,1975.96,2,Regular Customers
14829,29,4,530.37,2,Regular Customers
14830,53,1,172.02,0,At-Risk Customers
14834,18,6,1543.96,2,Regular Customers
14836,10,3,102.44999999999999,2,Regular Customers
14837,90,4,996.12,2,Regular Customers
14840,268,1,47.85,0,At-Risk Customers
14841,53,6,2276.81,2,Regular Customers
14842,44,4,1486.06,2,Regular Customers
14844,64,4,2417.25,2,Regular Customers
14847,149,1,218.3,0,At-Risk Customers
14849,22,25,5880.35,1,High-Value Customers
14850,312,1,215.95,0,At-Risk Customers
14851,23,2,371.13,2,Regular Customers
14852,58,6,2057.44,2,Regular Customers
14853,24,2,475.8,2,Regular Customers
14854,78,7,1956.98,2,Regular Customers
14855,119,2,267.05,0,At-Risk Customers
14856,36,3,710.17,2,Regular Customers
14857,60,2,687.37,2,Regular Customers
14859,13,4,791.02,2,Regular Customers
14860,19,1,165.64,0,At-Risk Customers
14861,52,1,125.79,0,At-Risk Customers
14862,26,2,694.6,2,Regular Customers
14863,29,1,167.16,0,At-Risk Customers
14865,7,2,52.2,2,Regular Customers
14866,11,12,14359.5,1,High-Value Customers
14867,186,3,612.1800000000001,0,At-Risk Customers
14868,3,8,1879.29,1,High-Value Customers
14869,9,2,534.83,2,Regular Customers
14870,262,1,297.25,0,At-Risk Customers
14871,3,4,369.06,2,Regular Customers
14873,210,1,393.28,0,At-Risk Customers
14875,108,2,1239.1200000000001,2,Regular Customers
14878,13,9,1343.8,1,High-Value Customers
14880,77,3,417.4,2,Regular Customers
14881,20,1,205.48,0,At-Risk Customers
14882,27,2,477.20000000000005,2,Regular Customers
14883,19,6,598.93,2,Regular Customers
14885,132,1,604.52,0,At-Risk Customers
14886,253,1,238.2,0,At-Risk Customers
14887,79,1,430.0,0,At-Risk Customers
14888,207,1,179.5,0,At-Risk Customers
14889,336,1,98.25,0,At-Risk Customers
14890,254,1,107.95,0,At-Risk Customers
14891,148,2,269.32,0,At-Risk Customers
14893,10,2,758.98,2,Regular Customers
14894,85,1,526.29,0,At-Risk Customers
14895,8,20,7381.32,1,High-Value Customers
14896,205,2,399.22,0,At-Risk Customers
14897,8,4,735.26,2,Regular Customers
14898,23,6,1097.79,2,Regular Customers
14901,11,9,1344.26,1,High-Value Customers
14902,26,1,227.84,0,At-Risk Customers
14903,21,5,1921.54,2,Regular Customers
14904,2,2,809.22,2,Regular Customers
14905,158,2,519.55,0,At-Risk Customers
14907,3,7,2330.8,1,High-Value Customers
14908,74,1,267.6,0,At-Risk Customers
14910,3,4,378.92,2,Regular Customers
14911,1,201,104034.4,1,High-Value Customers
14912,17,2,757.4499999999999,2,Regular Customers
14913,36,4,905.05,2,Regular Customers
14915,91,2,269.8,0,At-Risk Customers
14916,71,4,705.79,2,Regular Customers
14918,116,2,968.73,2,Regular Customers
14920,213,2,643.87,0,At-Risk Customers
14921,30,2,660.3100000000001,2,Regular Customers
14923,51,1,547.47,0,At-Risk Customers
14924,246,1,310.05,0,At-Risk Customers
14929,32,1,191.48,0,At-Risk Customers
14930,109,3,1279.32,2,Regular Customers
14931,5,5,1117.28,2,Regular Customers
14932,366,1,224.43,0,At-Risk Customers
14934,82,2,1429.06,2,Regular Customers
14935,297,1,1126.27,0,At-Risk Customers
14936,34,8,4500.99,1,High-Value Customers
14937,57,3,1100.96,2,Regular Customers
14944,30,12,4270.42,1,High-Value Customers
14946,14,1,67.7,0,At-Risk Customers
14947,72,2,237.57,0,At-Risk Customers
14948,23,6,764.54,2,Regular Customers
14950,19,1,228.44,0,At-Risk Customers
14951,79,1,231.71,0,At-Risk Customers
14952,60,11,5707.07,1,High-Value Customers
14953,25,1,212.7,0,At-Risk Customers
14954,12,1,194.9,2,Regular Customers
14957,253,1,48.739999999999995,0,At-Risk Customers
14958,147,3,408.63,0,At-Risk Customers
14959,64,4,547.5,2,Regular Customers
14960,8,2,195.09,2,Regular Customers
14961,11,9,4779.29,1,High-Value Customers
14962,271,1,126.7,0,At-Risk Customers
14963,10,5,1242.59,2,Regular Customers
14964,247,1,206.21,0,At-Risk Customers
14965,96,2,379.3,0,At-Risk Customers
14966,15,1,152.73,0,At-Risk Customers
14967,50,1,448.8,0,At-Risk Customers
14968,30,1,122.24,0,At-Risk Customers
14970,68,4,443.53,2,Regular Customers
